city,company,date,price
CTU,YZ,2020-03-21,406
PEK,AB,2020-03-21,327
PEK,AB,2020-03-21,488
PEK,BB,2020-03-21,550
PEK,XX,2020-03-21,422
PEK,XX,2020-03-21,572
PEK,XX,2020-03-21,432
PEK,YZ,2020-03-21,586
WUH,AB,2020-03-21,393
WUH,AB,2020-03-21,351
WUH,AB,2020-03-21,454
WUH,BB,2020-03-21,451
WUH,BB,2020-03-21,409
WUH,BB,2020-03-21,558
WUH,BB,2020-03-21,391
WUH,XX,2020-03-21,489
WUH,XX,2020-03-21,345
WUH,XX,2020-03-21,485
WUH,XX,2020-03-21,524
CAN,BB,2020-03-22,349
CAN,YZ,2020-03-22,399
CAN,YZ,2020-03-22,582
CTU,AB,2020-03-22,470
CTU,AB,2020-03-22,599
CTU,BB,2020-03-22,307
CTU,BB,2020-03-22,591
CTU,BB,2020-03-22,538
CTU,BB,2020-03-22,419
CTU,BB,2020-03-22,386
CTU,YZ,2020-03-22,381
CTU,YZ,2020-03-22,450
CTU,YZ,2020-03-22,303
PEK,BB,2020-03-22,512
PEK,BB,2020-03-22,493
PEK,BB,2020-03-22,460
PEK,BB,2020-03-22,450
PEK,BB,2020-03-22,553
WUH,BB,2020-03-22,511
WUH,XX,2020-03-22,510
WUH,XX,2020-03-22,509
WUH,YZ,2020-03-22,487
WUH,YZ,2020-03-22,439
WUH,YZ,2020-03-22,344
CAN,AB,2020-03-23,589
CAN,AB,2020-03-23,515
CAN,BB,2020-03-23,372
CAN,BB,2020-03-23,397
CAN,XX,2020-03-23,594
CAN,XX,2020-03-23,490
CAN,YZ,2020-03-23,571
CAN,YZ,2020-03-23,377
CAN,YZ,2020-03-23,480
CAN,YZ,2020-03-23,348
CAN,YZ,2020-03-23,577
CAN,YZ,2020-03-23,495
CTU,AB,2020-03-23,530
CTU,BB,2020-03-23,459
CTU,XX,2020-03-23,487
CTU,XX,2020-03-23,421
CTU,YZ,2020-03-23,474
CTU,YZ,2020-03-23,362
CTU,YZ,2020-03-23,339
CTU,YZ,2020-03-23,510
CTU,YZ,2020-03-23,472
PEK,AB,2020-03-23,422
PEK,AB,2020-03-23,527
PEK,BB,2020-03-23,557
PEK,BB,2020-03-23,480
PEK,YZ,2020-03-23,591
PEK,YZ,2020-03-23,454
WUH,AB,2020-03-23,499
WUH,AB,2020-03-23,387
WUH,AB,2020-03-23,307
WUH,BB,2020-03-23,386
WUH,BB,2020-03-23,569
WUH,XX,2020-03-23,532
WUH,XX,2020-03-23,380
WUH,XX,2020-03-23,355
WUH,XX,2020-03-23,445
WUH,YZ,2020-03-23,568
CAN,AB,2020-03-24,497
CAN,AB,2020-03-24,442
CAN,AB,2020-03-24,456
CAN,BB,2020-03-24,540
CAN,XX,2020-03-24,331
CAN,XX,2020-03-24,507
CAN,XX,2020-03-24,347
CAN,XX,2020-03-24,399
CAN,XX,2020-03-24,458
CAN,YZ,2020-03-24,354
CAN,YZ,2020-03-24,440
CTU,AB,2020-03-24,347
CTU,BB,2020-03-24,579
CTU,BB,2020-03-24,571
CTU,BB,2020-03-24,488
CTU,BB,2020-03-24,335
CTU,BB,2020-03-24,503
CTU,XX,2020-03-24,473
CTU,XX,2020-03-24,545
CTU,XX,2020-03-24,419
CTU,YZ,2020-03-24,477
PEK,AB,2020-03-24,436
PEK,BB,2020-03-24,445
PEK,BB,2020-03-24,426
PEK,XX,2020-03-24,478
PEK,XX,2020-03-24,473
PEK,XX,2020-03-24,326
WUH,AB,2020-03-24,360
WUH,BB,2020-03-24,438
WUH,XX,2020-03-24,520
WUH,XX,2020-03-24,333
CAN,AB,2020-03-25,566
CAN,AB,2020-03-25,587
CAN,BB,2020-03-25,516
CAN,XX,2020-03-25,474
CAN,YZ,2020-03-25,336
CAN,YZ,2020-03-25,431
CAN,YZ,2020-03-25,453
CAN,YZ,2020-03-25,453
CTU,AB,2020-03-25,402
CTU,AB,2020-03-25,495
CTU,AB,2020-03-25,485
CTU,BB,2020-03-25,440
CTU,BB,2020-03-25,588
CTU,XX,2020-03-25,485
CTU,XX,2020-03-25,562
PEK,AB,2020-03-25,491
PEK,AB,2020-03-25,542
PEK,AB,2020-03-25,502
PEK,BB,2020-03-25,445
PEK,XX,2020-03-25,409
PEK,XX,2020-03-25,577
PEK,YZ,2020-03-25,586
PEK,YZ,2020-03-25,401
WUH,BB,2020-03-25,470
WUH,BB,2020-03-25,433
WUH,XX,2020-03-25,490
WUH,YZ,2020-03-25,488
WUH,YZ,2020-03-25,431
WUH,YZ,2020-03-25,394
CAN,AB,2020-03-26,417
CAN,AB,2020-03-26,561
CAN,AB,2020-03-26,596
CAN,AB,2020-03-26,523
CAN,BB,2020-03-26,344
CAN,XX,2020-03-26,590
CAN,YZ,2020-03-26,553
CTU,AB,2020-03-26,525
CTU,AB,2020-03-26,537
CTU,AB,2020-03-26,342
CTU,BB,2020-03-26,559
CTU,BB,2020-03-26,417
CTU,BB,2020-03-26,351
CTU,BB,2020-03-26,320
CTU,BB,2020-03-26,449
CTU,BB,2020-03-26,445
CTU,BB,2020-03-26,596
CTU,XX,2020-03-26,360
PEK,AB,2020-03-26,431
PEK,AB,2020-03-26,441
PEK,XX,2020-03-26,503
PEK,XX,2020-03-26,419
PEK,XX,2020-03-26,428
PEK,YZ,2020-03-26,454
WUH,AB,2020-03-26,386
WUH,AB,2020-03-26,586
WUH,AB,2020-03-26,343
WUH,AB,2020-03-26,333
WUH,BB,2020-03-26,526
WUH,BB,2020-03-26,594
WUH,BB,2020-03-26,305
WUH,XX,2020-03-26,532
WUH,XX,2020-03-26,560
WUH,XX,2020-03-26,446
WUH,XX,2020-03-26,553
WUH,XX,2020-03-26,461
WUH,XX,2020-03-26,419
WUH,XX,2020-03-26,385
CAN,AB,2020-03-27,533
CAN,AB,2020-03-27,394
CAN,BB,2020-03-27,510
CAN,XX,2020-03-27,570
CAN,XX,2020-03-27,573
CAN,XX,2020-03-27,371
CAN,YZ,2020-03-27,436
CTU,AB,2020-03-27,469
CTU,AB,2020-03-27,563
CTU,BB,2020-03-27,425
CTU,BB,2020-03-27,328
CTU,BB,2020-03-27,453
CTU,XX,2020-03-27,359
CTU,XX,2020-03-27,539
CTU,XX,2020-03-27,363
CTU,YZ,2020-03-27,565
CTU,YZ,2020-03-27,430
CTU,YZ,2020-03-27,380
CTU,YZ,2020-03-27,412
CTU,YZ,2020-03-27,450
PEK,BB,2020-03-27,385
PEK,XX,2020-03-27,559
PEK,XX,2020-03-27,574
PEK,YZ,2020-03-27,334
PEK,YZ,2020-03-27,594
WUH,AB,2020-03-27,322
WUH,BB,2020-03-27,343
WUH,XX,2020-03-27,487
WUH,YZ,2020-03-27,385
WUH,YZ,2020-03-27,511
WUH,YZ,2020-03-27,468
WUH,YZ,2020-03-27,405
CAN,AB,2020-03-28,431
CAN,BB,2020-03-28,554
CAN,BB,2020-03-28,434
CAN,BB,2020-03-28,582
CAN,XX,2020-03-28,362
CAN,XX,2020-03-28,595
CAN,YZ,2020-03-28,312
CAN,YZ,2020-03-28,415
CTU,AB,2020-03-28,515
CTU,BB,2020-03-28,517
CTU,BB,2020-03-28,596
CTU,BB,2020-03-28,550
CTU,BB,2020-03-28,518
CTU,XX,2020-03-28,309
CTU,XX,2020-03-28,444
CTU,XX,2020-03-28,429
CTU,YZ,2020-03-28,421
CTU,YZ,2020-03-28,579
CTU,YZ,2020-03-28,382
PEK,AB,2020-03-28,573
PEK,XX,2020-03-28,405
PEK,XX,2020-03-28,349
PEK,YZ,2020-03-28,381
WUH,AB,2020-03-28,336
WUH,BB,2020-03-28,478
WUH,BB,2020-03-28,317
WUH,XX,2020-03-28,391
WUH,XX,2020-03-28,567
WUH,YZ,2020-03-28,374
WUH,YZ,2020-03-28,392
CAN,AB,2020-03-29,588
CAN,BB,2020-03-29,350
CAN,BB,2020-03-29,391
CAN,XX,2020-03-29,361
CAN,YZ,2020-03-29,574
CAN,YZ,2020-03-29,546
CAN,YZ,2020-03-29,320
CAN,YZ,2020-03-29,579
CTU,AB,2020-03-29,354
CTU,AB,2020-03-29,502
CTU,BB,2020-03-29,431
CTU,BB,2020-03-29,392
CTU,BB,2020-03-29,419
CTU,XX,2020-03-29,452
CTU,YZ,2020-03-29,350
CTU,YZ,2020-03-29,403
CTU,YZ,2020-03-29,374
PEK,AB,2020-03-29,415
PEK,AB,2020-03-29,393
PEK,BB,2020-03-29,514
PEK,XX,2020-03-29,438
PEK,XX,2020-03-29,457
PEK,YZ,2020-03-29,452
WUH,AB,2020-03-29,570
WUH,AB,2020-03-29,302
WUH,AB,2020-03-29,523
WUH,BB,2020-03-29,563
WUH,BB,2020-03-29,447
WUH,BB,2020-03-29,372
WUH,BB,2020-03-29,583
WUH,BB,2020-03-29,316
WUH,XX,2020-03-29,316
WUH,YZ,2020-03-29,446
WUH,YZ,2020-03-29,331
WUH,YZ,2020-03-29,582
CAN,AB,2020-03-30,346
CAN,AB,2020-03-30,551
CAN,BB,2020-03-30,516
CAN,XX,2020-03-30,323
CAN,XX,2020-03-30,305
CAN,XX,2020-03-30,442
CAN,XX,2020-03-30,379
CAN,YZ,2020-03-30,425
CTU,AB,2020-03-30,525
CTU,AB,2020-03-30,487
CTU,BB,2020-03-30,554
CTU,BB,2020-03-30,481
CTU,XX,2020-03-30,320
CTU,XX,2020-03-30,349
CTU,XX,2020-03-30,343
CTU,YZ,2020-03-30,389
PEK,AB,2020-03-30,314
PEK,AB,2020-03-30,453
PEK,AB,2020-03-30,593
PEK,BB,2020-03-30,495
PEK,XX,2020-03-30,400
PEK,YZ,2020-03-30,378
PEK,YZ,2020-03-30,413
PEK,YZ,2020-03-30,397
PEK,YZ,2020-03-30,518
PEK,YZ,2020-03-30,523
WUH,AB,2020-03-30,314
WUH,AB,2020-03-30,336
WUH,AB,2020-03-30,345
WUH,BB,2020-03-30,470
WUH,BB,2020-03-30,326
WUH,XX,2020-03-30,552
WUH,XX,2020-03-30,455
WUH,XX,2020-03-30,453
CAN,AB,2020-03-31,462
CAN,AB,2020-03-31,455
CAN,BB,2020-03-31,356
CAN,BB,2020-03-31,373
CAN,BB,2020-03-31,364
CAN,BB,2020-03-31,587
CAN,XX,2020-03-31,418
CAN,XX,2020-03-31,491
CAN,XX,2020-03-31,441
CAN,YZ,2020-03-31,355
CAN,YZ,2020-03-31,550
CTU,AB,2020-03-31,325
CTU,AB,2020-03-31,527
CTU,AB,2020-03-31,341
CTU,BB,2020-03-31,588
CTU,BB,2020-03-31,501
CTU,YZ,2020-03-31,488
PEK,AB,2020-03-31,385
PEK,BB,2020-03-31,455
PEK,BB,2020-03-31,368
PEK,BB,2020-03-31,545
PEK,XX,2020-03-31,558
PEK,XX,2020-03-31,379
WUH,AB,2020-03-31,564
WUH,AB,2020-03-31,381
WUH,BB,2020-03-31,443
WUH,BB,2020-03-31,388
WUH,BB,2020-03-31,441
WUH,BB,2020-03-31,354
WUH,BB,2020-03-31,322
WUH,BB,2020-03-31,452
WUH,XX,2020-03-31,581
WUH,XX,2020-03-31,318
WUH,XX,2020-03-31,595
CAN,BB,2020-04-01,423
CAN,BB,2020-04-01,477
CAN,BB,2020-04-01,436
CAN,BB,2020-04-01,547
CAN,BB,2020-04-01,388
CAN,YZ,2020-04-01,301
CAN,YZ,2020-04-01,569
CTU,AB,2020-04-01,317
CTU,AB,2020-04-01,472
CTU,BB,2020-04-01,367
CTU,BB,2020-04-01,534
CTU,XX,2020-04-01,341
CTU,XX,2020-04-01,385
CTU,YZ,2020-04-01,596
CTU,YZ,2020-04-01,536
CTU,YZ,2020-04-01,317
PEK,AB,2020-04-01,452
PEK,AB,2020-04-01,454
PEK,BB,2020-04-01,561
PEK,BB,2020-04-01,490
PEK,XX,2020-04-01,553
PEK,XX,2020-04-01,468
PEK,YZ,2020-04-01,573
PEK,YZ,2020-04-01,422
PEK,YZ,2020-04-01,502
WUH,AB,2020-04-01,579
WUH,AB,2020-04-01,460
WUH,XX,2020-04-01,591
WUH,XX,2020-04-01,314
WUH,XX,2020-04-01,394
WUH,XX,2020-04-01,342
WUH,YZ,2020-04-01,515
WUH,YZ,2020-04-01,367
WUH,YZ,2020-04-01,374
WUH,YZ,2020-04-01,361
CAN,BB,2020-04-02,382
CAN,BB,2020-04-02,335
CAN,BB,2020-04-02,467
CAN,XX,2020-04-02,458
CAN,XX,2020-04-02,583
CAN,XX,2020-04-02,451
CAN,XX,2020-04-02,454
CAN,XX,2020-04-02,540
CTU,AB,2020-04-02,561
CTU,AB,2020-04-02,365
CTU,AB,2020-04-02,351
CTU,BB,2020-04-02,422
CTU,BB,2020-04-02,363
CTU,BB,2020-04-02,529
CTU,XX,2020-04-02,526
CTU,XX,2020-04-02,425
CTU,YZ,2020-04-02,400
CTU,YZ,2020-04-02,464
CTU,YZ,2020-04-02,494
CTU,YZ,2020-04-02,553
PEK,AB,2020-04-02,432
PEK,AB,2020-04-02,556
PEK,AB,2020-04-02,308
PEK,BB,2020-04-02,484
PEK,XX,2020-04-02,508
PEK,XX,2020-04-02,373
PEK,XX,2020-04-02,518
WUH,AB,2020-04-02,556
WUH,AB,2020-04-02,446
WUH,AB,2020-04-02,386
WUH,XX,2020-04-02,430
WUH,XX,2020-04-02,469
WUH,XX,2020-04-02,579
WUH,YZ,2020-04-02,465
WUH,YZ,2020-04-02,498
CAN,AB,2020-04-03,496
CAN,AB,2020-04-03,592
CAN,BB,2020-04-03,559
CAN,BB,2020-04-03,328
CAN,XX,2020-04-03,489
CAN,XX,2020-04-03,316
CAN,YZ,2020-04-03,348
CTU,AB,2020-04-03,500
CTU,AB,2020-04-03,436
CTU,BB,2020-04-03,518
CTU,BB,2020-04-03,515
CTU,XX,2020-04-03,415
CTU,YZ,2020-04-03,402
CTU,YZ,2020-04-03,528
CTU,YZ,2020-04-03,440
PEK,AB,2020-04-03,512
PEK,AB,2020-04-03,532
PEK,AB,2020-04-03,333
PEK,BB,2020-04-03,489
PEK,BB,2020-04-03,338
PEK,BB,2020-04-03,309
PEK,XX,2020-04-03,506
PEK,XX,2020-04-03,465
WUH,AB,2020-04-03,300
WUH,AB,2020-04-03,536
WUH,AB,2020-04-03,387
WUH,BB,2020-04-03,501
WUH,BB,2020-04-03,524
WUH,BB,2020-04-03,480
WUH,XX,2020-04-03,591
WUH,YZ,2020-04-03,486
WUH,YZ,2020-04-03,461
CAN,AB,2020-04-04,547
CAN,BB,2020-04-04,455
CAN,YZ,2020-04-04,593
CTU,AB,2020-04-04,596
CTU,AB,2020-04-04,308
CTU,AB,2020-04-04,493
CTU,AB,2020-04-04,378
CTU,AB,2020-04-04,503
CTU,BB,2020-04-04,431
CTU,BB,2020-04-04,528
CTU,XX,2020-04-04,504
CTU,YZ,2020-04-04,307
CTU,YZ,2020-04-04,329
PEK,BB,2020-04-04,421
PEK,BB,2020-04-04,445
PEK,BB,2020-04-04,595
PEK,BB,2020-04-04,407
PEK,XX,2020-04-04,590
PEK,XX,2020-04-04,457
PEK,XX,2020-04-04,576
PEK,YZ,2020-04-04,382
PEK,YZ,2020-04-04,527
PEK,YZ,2020-04-04,530
PEK,YZ,2020-04-04,364
WUH,AB,2020-04-04,336
WUH,BB,2020-04-04,372
WUH,BB,2020-04-04,501
WUH,BB,2020-04-04,453
WUH,XX,2020-04-04,545
WUH,XX,2020-04-04,329
WUH,YZ,2020-04-04,567
WUH,YZ,2020-04-04,543
WUH,YZ,2020-04-04,503
WUH,YZ,2020-04-04,463
CAN,AB,2020-04-05,592
CAN,AB,2020-04-05,493
CAN,AB,2020-04-05,427
CAN,XX,2020-04-05,300
CAN,YZ,2020-04-05,512
CAN,YZ,2020-04-05,382
CTU,BB,2020-04-05,365
CTU,BB,2020-04-05,458
CTU,XX,2020-04-05,459
CTU,XX,2020-04-05,526
CTU,YZ,2020-04-05,368
CTU,YZ,2020-04-05,566
CTU,YZ,2020-04-05,525
CTU,YZ,2020-04-05,431
CTU,YZ,2020-04-05,514
PEK,BB,2020-04-05,540
PEK,XX,2020-04-05,409
PEK,XX,2020-04-05,497
PEK,YZ,2020-04-05,488
WUH,AB,2020-04-05,490
WUH,AB,2020-04-05,473
WUH,BB,2020-04-05,510
WUH,BB,2020-04-05,552
WUH,BB,2020-04-05,351
WUH,XX,2020-04-05,566
WUH,XX,2020-04-05,529
WUH,YZ,2020-04-05,344
WUH,YZ,2020-04-05,412
CAN,AB,2020-04-06,577
CAN,AB,2020-04-06,576
CAN,BB,2020-04-06,432
CAN,BB,2020-04-06,398
CAN,XX,2020-04-06,317
CAN,XX,2020-04-06,311
CAN,XX,2020-04-06,369
CAN,XX,2020-04-06,316
CAN,YZ,2020-04-06,507
CAN,YZ,2020-04-06,585
CAN,YZ,2020-04-06,332
CAN,YZ,2020-04-06,526
CTU,AB,2020-04-06,462
CTU,AB,2020-04-06,371
CTU,XX,2020-04-06,596
CTU,XX,2020-04-06,473
CTU,YZ,2020-04-06,456
CTU,YZ,2020-04-06,562
CTU,YZ,2020-04-06,489
CTU,YZ,2020-04-06,560
CTU,YZ,2020-04-06,567
CTU,YZ,2020-04-06,392
PEK,AB,2020-04-06,509
PEK,AB,2020-04-06,374
PEK,BB,2020-04-06,489
PEK,BB,2020-04-06,572
PEK,XX,2020-04-06,429
PEK,YZ,2020-04-06,373
WUH,AB,2020-04-06,569
WUH,BB,2020-04-06,345
WUH,BB,2020-04-06,411
WUH,BB,2020-04-06,312
WUH,XX,2020-04-06,566
WUH,YZ,2020-04-06,477
WUH,YZ,2020-04-06,405
WUH,YZ,2020-04-06,507
CAN,AB,2020-04-07,391
CAN,AB,2020-04-07,468
CAN,AB,2020-04-07,401
CAN,AB,2020-04-07,514
CAN,AB,2020-04-07,576
CAN,AB,2020-04-07,550
CAN,BB,2020-04-07,397
CAN,XX,2020-04-07,372
CAN,XX,2020-04-07,504
CAN,XX,2020-04-07,424
CAN,YZ,2020-04-07,344
CAN,YZ,2020-04-07,377
CAN,YZ,2020-04-07,493
CAN,YZ,2020-04-07,368
CTU,AB,2020-04-07,367
CTU,XX,2020-04-07,440
CTU,YZ,2020-04-07,579
CTU,YZ,2020-04-07,495
CTU,YZ,2020-04-07,300
CTU,YZ,2020-04-07,535
PEK,AB,2020-04-07,540
PEK,BB,2020-04-07,596
PEK,XX,2020-04-07,310
PEK,XX,2020-04-07,423
PEK,YZ,2020-04-07,579
PEK,YZ,2020-04-07,366
WUH,AB,2020-04-07,575
WUH,AB,2020-04-07,569
WUH,BB,2020-04-07,461
WUH,BB,2020-04-07,363
WUH,BB,2020-04-07,405
WUH,YZ,2020-04-07,433
WUH,YZ,2020-04-07,455
CAN,AB,2020-04-08,417
CAN,BB,2020-04-08,333
CAN,BB,2020-04-08,372
CAN,BB,2020-04-08,481
CAN,XX,2020-04-08,362
CAN,XX,2020-04-08,421
CAN,XX,2020-04-08,516
CAN,YZ,2020-04-08,575
CAN,YZ,2020-04-08,455
CTU,AB,2020-04-08,526
CTU,AB,2020-04-08,461
CTU,BB,2020-04-08,325
CTU,BB,2020-04-08,391
CTU,BB,2020-04-08,325
CTU,BB,2020-04-08,323
CTU,YZ,2020-04-08,461
PEK,AB,2020-04-08,503
PEK,AB,2020-04-08,348
PEK,AB,2020-04-08,392
PEK,AB,2020-04-08,567
PEK,AB,2020-04-08,318
PEK,BB,2020-04-08,399
PEK,XX,2020-04-08,455
PEK,XX,2020-04-08,413
PEK,YZ,2020-04-08,315
WUH,AB,2020-04-08,540
WUH,AB,2020-04-08,347
WUH,BB,2020-04-08,438
WUH,BB,2020-04-08,304
WUH,BB,2020-04-08,355
WUH,XX,2020-04-08,565
WUH,XX,2020-04-08,513
WUH,XX,2020-04-08,539
WUH,YZ,2020-04-08,393
WUH,YZ,2020-04-08,440
CAN,BB,2020-04-09,519
CAN,XX,2020-04-09,506
CAN,XX,2020-04-09,519
CAN,YZ,2020-04-09,481
CAN,YZ,2020-04-09,363
CTU,AB,2020-04-09,441
CTU,AB,2020-04-09,331
CTU,BB,2020-04-09,305
CTU,BB,2020-04-09,591
CTU,BB,2020-04-09,523
CTU,XX,2020-04-09,545
CTU,YZ,2020-04-09,434
CTU,YZ,2020-04-09,339
PEK,AB,2020-04-09,460
PEK,AB,2020-04-09,591
PEK,BB,2020-04-09,510
PEK,BB,2020-04-09,563
PEK,BB,2020-04-09,340
PEK,BB,2020-04-09,328
PEK,XX,2020-04-09,582
PEK,XX,2020-04-09,303
PEK,XX,2020-04-09,591
PEK,YZ,2020-04-09,449
PEK,YZ,2020-04-09,412
WUH,AB,2020-04-09,598
WUH,AB,2020-04-09,322
WUH,AB,2020-04-09,327
WUH,BB,2020-04-09,400
WUH,XX,2020-04-09,473
WUH,XX,2020-04-09,504
WUH,YZ,2020-04-09,579
CAN,AB,2020-04-10,587
CAN,BB,2020-04-10,500
CAN,BB,2020-04-10,483
CAN,XX,2020-04-10,308
CAN,YZ,2020-04-10,539
CAN,YZ,2020-04-10,380
CAN,YZ,2020-04-10,447
CTU,AB,2020-04-10,306
CTU,BB,2020-04-10,398
CTU,BB,2020-04-10,434
CTU,BB,2020-04-10,445
CTU,XX,2020-04-10,439
CTU,XX,2020-04-10,513
CTU,YZ,2020-04-10,597
CTU,YZ,2020-04-10,308
PEK,AB,2020-04-10,376
PEK,AB,2020-04-10,340
PEK,BB,2020-04-10,570
PEK,BB,2020-04-10,409
PEK,BB,2020-04-10,463
PEK,XX,2020-04-10,575
PEK,XX,2020-04-10,341
PEK,YZ,2020-04-10,399
PEK,YZ,2020-04-10,472
WUH,AB,2020-04-10,505
WUH,AB,2020-04-10,545
WUH,AB,2020-04-10,434
WUH,BB,2020-04-10,564
WUH,XX,2020-04-10,375
CAN,AB,2020-04-11,557
CAN,AB,2020-04-11,310
CAN,XX,2020-04-11,434
CAN,XX,2020-04-11,375
CAN,YZ,2020-04-11,551
CTU,AB,2020-04-11,530
CTU,AB,2020-04-11,496
CTU,BB,2020-04-11,320
CTU,BB,2020-04-11,395
CTU,BB,2020-04-11,534
CTU,XX,2020-04-11,336
CTU,XX,2020-04-11,551
CTU,YZ,2020-04-11,550
CTU,YZ,2020-04-11,327
CTU,YZ,2020-04-11,525
CTU,YZ,2020-04-11,341
CTU,YZ,2020-04-11,384
CTU,YZ,2020-04-11,381
CTU,YZ,2020-04-11,445
PEK,AB,2020-04-11,383
PEK,AB,2020-04-11,328
PEK,XX,2020-04-11,330
PEK,XX,2020-04-11,344
PEK,YZ,2020-04-11,314
PEK,YZ,2020-04-11,398
WUH,AB,2020-04-11,386
WUH,AB,2020-04-11,408
WUH,AB,2020-04-11,309
WUH,BB,2020-04-11,389
WUH,BB,2020-04-11,419
WUH,BB,2020-04-11,380
WUH,XX,2020-04-11,359
WUH,XX,2020-04-11,363
WUH,YZ,2020-04-11,485
WUH,YZ,2020-04-11,546
WUH,YZ,2020-04-11,342
WUH,YZ,2020-04-11,510
CAN,AB,2020-04-12,375
CAN,AB,2020-04-12,479
CAN,BB,2020-04-12,505
CAN,BB,2020-04-12,492
CAN,BB,2020-04-12,585
CAN,XX,2020-04-12,364
CAN,XX,2020-04-12,481
CAN,YZ,2020-04-12,420
CTU,BB,2020-04-12,592
CTU,BB,2020-04-12,456
CTU,XX,2020-04-12,353
CTU,XX,2020-04-12,354
CTU,XX,2020-04-12,322
CTU,YZ,2020-04-12,489
CTU,YZ,2020-04-12,343
PEK,AB,2020-04-12,527
PEK,AB,2020-04-12,425
PEK,BB,2020-04-12,340
PEK,XX,2020-04-12,518
PEK,XX,2020-04-12,384
PEK,YZ,2020-04-12,456
PEK,YZ,2020-04-12,313
WUH,AB,2020-04-12,574
WUH,AB,2020-04-12,461
WUH,AB,2020-04-12,435
WUH,BB,2020-04-12,418
WUH,XX,2020-04-12,309
WUH,XX,2020-04-12,301
WUH,XX,2020-04-12,321
WUH,YZ,2020-04-12,563
WUH,YZ,2020-04-12,531
WUH,YZ,2020-04-12,457
CAN,AB,2020-04-13,392
CAN,AB,2020-04-13,398
CAN,AB,2020-04-13,364
CAN,AB,2020-04-13,515
CAN,AB,2020-04-13,479
CAN,BB,2020-04-13,581
CAN,BB,2020-04-13,345
CAN,BB,2020-04-13,503
CAN,XX,2020-04-13,559
CAN,YZ,2020-04-13,375
CAN,YZ,2020-04-13,587
CAN,YZ,2020-04-13,347
CTU,BB,2020-04-13,429
CTU,BB,2020-04-13,375
CTU,BB,2020-04-13,560
CTU,XX,2020-04-13,357
CTU,XX,2020-04-13,369
CTU,YZ,2020-04-13,544
PEK,AB,2020-04-13,394
PEK,AB,2020-04-13,365
PEK,BB,2020-04-13,304
PEK,BB,2020-04-13,418
PEK,BB,2020-04-13,319
PEK,BB,2020-04-13,561
PEK,BB,2020-04-13,455
PEK,XX,2020-04-13,563
PEK,XX,2020-04-13,386
WUH,AB,2020-04-13,553
WUH,BB,2020-04-13,359
WUH,BB,2020-04-13,495
WUH,BB,2020-04-13,357
WUH,XX,2020-04-13,555
WUH,XX,2020-04-13,508
WUH,XX,2020-04-13,401
WUH,YZ,2020-04-13,349
WUH,YZ,2020-04-13,528
CAN,BB,2020-04-14,437
CAN,BB,2020-04-14,339
CAN,BB,2020-04-14,316
